Tgl.Impor;Jenis Importasi;TARIF CIF;TARIF BM;TARIF PPN;TARIF PPH;Port Of Entry;ID Importir;Nama Importir;Kategori Importir;ALAMAT;Kode Barang;NAMA BARANG;KATEGORI;SUBKATEGORI;HARGA;KUANTITAS; NILAI BRG ; NILAI PABEAN ; BEA MASUK ; NILAI IMPOR ; PPN IMPOR ; PPH IMPOR ; PENERIMAAN IMPOR 
05/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;GB-14530;George Bell;Merchant Importer;Aurora;OFF-LA-10000452;Avery 488;Office Supplies;Labels;8.60;468; 4,024.80 ; 4,326.70 ; 216.30 ; 4,543.00 ; 136.30 ; 56.79 ; 409.39 
05/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;MH-17620;Matt Hagelstein;Merchant Importer;San Diego;FUR-FU-10004090;"Executive Impressions 14"" Contract Wall Clock";Furniture;Furnishings;42.46;234; 9,935.64 ; 10,680.80 ; 534.00 ; 11,214.80 ; 336.40 ; 140.19 ; 1,010.59 
06/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;DB-13120;David Bremer;Merchant Importer;San Francisco;OFF-PA-10004519;Spiral Phone Message Books with Labels by Adams;Office Supplies;Paper;6.96;234; 1,628.64 ; 1,710.10 ; 68.40 ; 1,778.50 ; 44.50 ; 22.23 ; 135.13 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;NP-18325;Naresj Patel;General Importer;Oakland;OFF-AR-10002952;Stanley Contemporary Battery Pencil Sharpeners;Office Supplies;Art;111.15;1053; 117,040.95 ; 125,819.00 ; 6,291.00 ; 132,110.00 ; 3,963.30 ; 1,651.38 ; 11,905.68 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;NP-18325;Naresj Patel;General Importer;Oakland;TEC-PH-10000576;AT&T 1080 Corded phone;Technology;Phones;217.18;234; 50,821.06 ; 54,632.60 ; 2,731.60 ; 57,364.20 ; 1,720.90 ; 717.05 ; 5,169.55 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GH-14425;Gary Hwang;General Importer;Seattle;OFF-PA-10002586;Xerox 1970;Office Supplies;Paper;14.92;585; 8,728.20 ; 9,382.80 ; 469.10 ; 9,851.90 ; 295.60 ; 123.15 ; 887.85 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GH-14425;Gary Hwang;General Importer;Seattle;FUR-FU-10002253;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";Furniture;Furnishings;200.11;702; 140,478.62 ; 151,014.50 ; 7,550.70 ; 158,565.20 ; 4,757.00 ; 1,982.07 ; 14,289.77 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GH-14425;Gary Hwang;General Importer;Seattle;OFF-AR-10004042;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;Office Supplies;Art;80.30;702; 56,373.41 ; 60,601.40 ; 3,030.10 ; 63,631.50 ; 1,908.90 ; 795.39 ; 5,734.39 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GH-14425;Gary Hwang;General Importer;Seattle;OFF-PA-10003039;Xerox 1960;Office Supplies;Paper;190.27;936; 178,094.59 ; 191,451.70 ; 9,572.60 ; 201,024.30 ; 6,030.70 ; 2,512.80 ; 18,116.10 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GH-14425;Gary Hwang;General Importer;Seattle;OFF-ST-10004804;"Belkin 19"" Vented Equipment Shelf, Black";Office Supplies;Storage;241.10;702; 169,255.01 ; 181,949.10 ; 9,097.50 ; 191,046.60 ; 5,731.40 ; 2,388.08 ; 17,216.98 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;KM-16375;Katherine Murray;Sole Agent Importer;Thousand Oaks;OFF-PA-10003883;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";Office Supplies;Paper;27.75;585; 16,233.75 ; 17,451.30 ; 872.60 ; 18,323.90 ; 549.70 ; 229.05 ; 1,651.35 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;AF-10870;Art Ferguson;General Importer;San Francisco;OFF-AP-10001626;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;Office Supplies;Appliances;5.78;234; 1,352.52 ; 1,454.00 ; 72.70 ; 1,526.70 ; 45.80 ; 19.08 ; 137.58 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Nevada;IL-15100;Ivan Liston;General Importer;San Francisco;OFF-LA-10004853;Avery 483;Office Supplies;Labels;11.94;351; 4,190.94 ; 4,505.30 ; 225.30 ; 4,730.60 ; 141.90 ; 59.13 ; 426.33 
06/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Nevada;IL-15100;Ivan Liston;General Importer;San Francisco;OFF-PA-10000048;Xerox 20;Office Supplies;Paper;5.48;117; 641.16 ; 689.20 ; 34.50 ; 723.70 ; 21.70 ; 9.05 ; 65.25 
07/12/2014;Sementara;0.1;0.02;0.005;0.0025;Washington;JF-15490;Jeremy Farry;General Importer;Los Angeles;OFF-LA-10000634;Avery 509;Office Supplies;Labels;1.61;117; 188.37 ; 207.20 ; 4.10 ; 211.30 ; 1.10 ; 0.53 ; 5.73 
07/12/2014;Sementara;0.1;0.02;0.005;0.0025;Washington;JF-15490;Jeremy Farry;General Importer;Los Angeles;OFF-FA-10003467;Alliance Big Bands Rubber Bands, 12/Pack;Office Supplies;Fasteners;1.96;234; 458.64 ; 504.50 ; 10.10 ; 514.60 ; 2.60 ; 1.29 ; 13.99 
07/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;MS-17830;Melanie Seite;General Importer;Los Angeles;FUR-FU-10002759;12-1/2 Diameter Round Wall Clock;Furniture;Furnishings;75.92;468; 35,530.56 ; 38,195.40 ; 1,909.80 ; 40,105.20 ; 1,203.20 ; 501.32 ; 3,614.32 
07/12/2014;Khusus ;0.1;0.01;0;0;California;KH-16690;Kristen Hastings;Merchant Importer;Springfield;OFF-PA-10003953;Xerox 218;Office Supplies;Paper;10.96;234; 2,564.64 ; 2,821.10 ; 28.20 ; 2,849.30 ; -   ; -   ; 28.20 
08/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;YS-21880;Yana Sorensen;Merchant Importer;Los Angeles;TEC-AC-10000865;WD My Passport Ultra 500GB Portable External Hard Drive;Technology;Accessories;232.00;468; 108,576.00 ; 116,719.20 ; 5,836.00 ; 122,555.20 ; 3,676.70 ; 1,531.94 ; 11,044.64 
08/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;YS-21880;Yana Sorensen;Merchant Importer;Los Angeles;OFF-ST-10004186;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";Office Supplies;Storage;219.96;234; 51,470.64 ; 55,330.90 ; 2,766.50 ; 58,097.40 ; 1,742.90 ; 726.22 ; 5,235.62 
08/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;HG-14965;Henry Goldwyn;Merchant Importer;San Diego;OFF-PA-10000533;Southworth Parchment Paper & Envelopes;Office Supplies;Paper;12.70;351; 4,456.30 ; 4,790.50 ; 239.50 ; 5,030.00 ; 150.90 ; 62.88 ; 453.28 
10/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;FC-14245;Frank Carlisle;Sole Agent Importer;Sacramento;OFF-AR-10003582;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Office Supplies;Art;54.30;234; 12,706.20 ; 13,659.20 ; 683.00 ; 14,342.20 ; 430.30 ; 179.28 ; 1,292.58 
10/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;MT-17815;Meg Tillman;General Importer;Scottsdale;OFF-LA-10001613;Avery File Folder Labels;Office Supplies;Labels;3.76;234; 879.84 ; 945.80 ; 47.30 ; 993.10 ; 29.80 ; 12.41 ; 89.51 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;OFF-PA-10003256;Avery Personal Creations Heavyweight Cards;Office Supplies;Paper;24.70;351; 8,668.30 ; 9,318.40 ; 465.90 ; 9,784.30 ; 293.50 ; 122.30 ; 881.70 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;FUR-BO-10003450;Bush Westfield Collection Bookcases, Dark Cherry Finish;Furniture;Bookcases;65.58;468; 30,689.57 ; 32,991.30 ; 1,649.60 ; 34,640.90 ; 1,039.20 ; 433.01 ; 3,121.81 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;OFF-AR-10001473;Newell 313;Office Supplies;Art;8.12;585; 4,750.20 ; 5,106.50 ; 255.30 ; 5,361.80 ; 160.90 ; 67.02 ; 483.22 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;OFF-AR-10001545;Newell 326;Office Supplies;Art;1.22;351; 429.62 ; 461.80 ; 23.10 ; 484.90 ; 14.50 ; 6.06 ; 43.66 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;FUR-TA-10000849;Bevis Rectangular Conference Tables;Furniture;Tables;359.95;585; 210,570.75 ; 226,363.60 ; 11,318.20 ; 237,681.80 ; 7,130.50 ; 2,971.02 ; 21,419.72 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;FUR-FU-10002456;Master Caster Door Stop, Large Neon Orange;Furniture;Furnishings;43.42;1053; 45,717.05 ; 49,145.80 ; 2,457.30 ; 51,603.10 ; 1,548.10 ; 645.04 ; 4,650.44 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;FUR-FU-10001473;DAX Wood Document Frame;Furniture;Furnishings;49.92;585; 29,203.20 ; 31,393.40 ; 1,569.70 ; 32,963.10 ; 988.90 ; 412.04 ; 2,970.64 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;IM-15070;Irene Maddox;General Importer;Colorado Springs;OFF-PA-10001166;Xerox 2;Office Supplies;Paper;82.06;351; 28,801.66 ; 30,961.80 ; 1,548.10 ; 32,509.90 ; 975.30 ; 406.37 ; 2,929.77 
11/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;JK-15640;Jim Kriz;Sole Agent Importer;San Francisco;OFF-BI-10004230;GBC Recycled Grain Textured Covers;Office Supplies;Binders;106.53;468; 49,855.10 ; 53,594.20 ; 2,679.70 ; 56,273.90 ; 1,688.20 ; 703.42 ; 5,071.32 
12/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;KD-16270;Karen Daniels;General Importer;Los Angeles;TEC-AC-10002926;Logitech Wireless Marathon Mouse M705;Technology;Accessories;293.94;702; 206,345.88 ; 226,980.50 ; 4,539.60 ; 231,520.10 ; 1,157.60 ; 578.80 ; 6,276.00 
12/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;KD-16270;Karen Daniels;General Importer;Los Angeles;OFF-SU-10001225;Staple remover;Office Supplies;Supplies;18.76;819; 15,364.44 ; 16,900.90 ; 338.00 ; 17,238.90 ; 86.20 ; 43.10 ; 467.30 
12/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;Nevada;JD-15895;Jonathan Doherty;Merchant Importer;Los Angeles;OFF-PA-10002036;Xerox 1930;Office Supplies;Paper;27.40;585; 16,029.00 ; 16,830.50 ; 673.20 ; 17,503.70 ; 437.60 ; 218.80 ; 1,329.60 
12/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;Nevada;JD-15895;Jonathan Doherty;Merchant Importer;Los Angeles;OFF-PA-10002377;Xerox 1916;Office Supplies;Paper;95.88;234; 22,435.92 ; 23,557.70 ; 942.30 ; 24,500.00 ; 612.50 ; 306.25 ; 1,861.05 
12/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;HA-14905;Helen Abelman;General Importer;San Jose;OFF-ST-10001496;Standard Rollaway File with Lock;Office Supplies;Storage;358.38;234; 83,860.92 ; 90,150.50 ; 4,507.50 ; 94,658.00 ; 2,839.70 ; 1,183.23 ; 8,530.43 
12/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;DK-13375;Dennis Kane;General Importer;San Diego;OFF-BI-10002437;Recycled Premium Regency Composition Covers;Office Supplies;Binders;22.45;234; 5,252.83 ; 5,778.10 ; 115.60 ; 5,893.70 ; 29.50 ; 14.73 ; 159.83 
12/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;DK-13375;Dennis Kane;General Importer;San Diego;OFF-FA-10001229;Staples;Office Supplies;Fasteners;5.86;234; 1,371.24 ; 1,508.40 ; 30.20 ; 1,538.60 ; 7.70 ; 3.85 ; 41.75 
12/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;LT-17110;Liz Thompson;General Importer;San Diego;FUR-CH-10004675;Lifetime Advantage Folding Chairs, 4/Carton;Furniture;Chairs;346.93;234; 81,181.15 ; 87,269.70 ; 4,363.50 ; 91,633.20 ; 2,749.00 ; 1,145.42 ; 8,257.92 
12/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;XP-21865;Xylona Preis;General Importer;San Diego;OFF-PA-10000726;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";Office Supplies;Paper;32.44;468; 15,181.92 ; 15,941.00 ; 637.60 ; 16,578.60 ; 414.50 ; 207.23 ; 1,259.33 
12/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;XP-21865;Xylona Preis;General Importer;San Diego;OFF-AR-10001547;Newell 311;Office Supplies;Art;1.21;117; 141.57 ; 148.60 ; 5.90 ; 154.50 ; 3.90 ; 1.93 ; 11.73 
12/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;XP-21865;Xylona Preis;General Importer;San Diego;OFF-EN-10003072;Peel & Seel Envelopes;Office Supplies;Envelopes;11.52;468; 5,391.36 ; 5,660.90 ; 226.40 ; 5,887.30 ; 147.20 ; 73.59 ; 447.19 
13/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;RP-19270;Rachel Payne;Merchant Importer;San Francisco;OFF-PA-10000289;Xerox 213;Office Supplies;Paper;10.96;234; 2,564.64 ; 2,757.00 ; 137.90 ; 2,894.90 ; 86.80 ; 36.19 ; 260.89 
13/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;RP-19270;Rachel Payne;Merchant Importer;San Francisco;OFF-AP-10003040;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protect;Office Supplies;Appliances;130.48;468; 61,064.64 ; 65,644.50 ; 3,282.20 ; 68,926.70 ; 2,067.80 ; 861.58 ; 6,211.58 
13/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;RD-19585;Rob Dowd;General Importer;Los Angeles;TEC-AC-10001552;Logitech K350 2.4Ghz Wireless Keyboard;Technology;Accessories;243.85;585; 142,652.25 ; 156,917.50 ; 3,138.40 ; 160,055.90 ; 800.30 ; 400.14 ; 4,338.84 
13/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;RD-19585;Rob Dowd;General Importer;Los Angeles;OFF-BI-10000050;Angle-D Binders with Locking Rings, Label Holders;Office Supplies;Binders;24.20;585; 14,157.00 ; 15,572.70 ; 311.50 ; 15,884.20 ; 79.40 ; 39.71 ; 430.61 
13/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;RD-19585;Rob Dowd;General Importer;Los Angeles;TEC-PH-10001530;Cisco Unified IP Phone 7945G VoIP phone;Technology;Phones;491.38;351; 172,472.98 ; 189,720.30 ; 3,794.40 ; 193,514.70 ; 967.60 ; 483.79 ; 5,245.79 
13/12/2014;Sementara;0.1;0.02;0.005;0.0025;California;RD-19585;Rob Dowd;General Importer;Los Angeles;TEC-AC-10003399;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;Technology;Accessories;35.24;117; 4,123.08 ; 4,535.40 ; 90.70 ; 4,626.10 ; 23.10 ; 11.57 ; 125.37 
14/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;EH-13945;Eric Hoffmann;General Importer;Tempe;FUR-FU-10004351;Staple-based wall hangings;Furniture;Furnishings;26.22;351; 9,203.22 ; 9,893.50 ; 494.70 ; 10,388.20 ; 311.60 ; 129.85 ; 936.15 
14/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;Oregon;DJ-13630;Doug Jacobs;General Importer;Portland;TEC-PH-10001051;HTC One;Technology;Phones;315.97;468; 147,873.02 ; 155,266.70 ; 6,210.70 ; 161,477.40 ; 4,036.90 ; 2,018.47 ; 12,266.07 
14/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;AJ-10945;Ashley Jarboe;General Importer;San Francisco;TEC-AC-10003063;Micro Innovations USB RF Wireless Keyboard with Mouse;Technology;Accessories;48.00;234; 11,232.00 ; 11,793.60 ; 471.70 ; 12,265.30 ; 306.60 ; 153.32 ; 931.62 
14/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;PP-18955;Paul Prost;Sole Agent Importer;Seattle;FUR-FU-10002963;Master Caster Door Stop, Gray;Furniture;Furnishings;12.24;351; 4,296.24 ; 4,618.50 ; 230.90 ; 4,849.40 ; 145.50 ; 60.62 ; 437.02 
14/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;RD-19480;Rick Duston;General Importer;Olympia;OFF-BI-10002432;Wilson Jones Standard D-Ring Binders;Office Supplies;Binders;6.10;234; 1,426.46 ; 1,533.40 ; 76.70 ; 1,610.10 ; 48.30 ; 20.13 ; 145.13 
15/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Washington;JH-15985;Joseph Holt;General Importer;Seattle;TEC-AC-10004571;Logitech G700s Rechargeable Gaming Mouse;Technology;Accessories;890.91;1053; 938,128.23 ; 1,008,487.80 ; 50,424.40 ; 1,058,912.20 ; 31,767.40 ; 13,236.40 ; 95,428.20 
15/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Washington;JH-15985;Joseph Holt;General Importer;Seattle;OFF-BI-10001098;Acco D-Ring Binder w/DublLock;Office Supplies;Binders;48.31;351; 16,957.51 ; 18,229.30 ; 911.50 ; 19,140.80 ; 574.20 ; 239.26 ; 1,724.96 
15/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Washington;JH-15985;Joseph Holt;General Importer;Seattle;OFF-AP-10002472;3M Office Air Cleaner;Office Supplies;Appliances;99.92;468; 46,762.56 ; 50,269.80 ; 2,513.50 ; 52,783.30 ; 1,583.50 ; 659.79 ; 4,756.79 
16/12/2014;Sementara;0.1;0.02;0.005;0.0025;Washington;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-PA-10004948;Xerox 190;Office Supplies;Paper;3.98;117; 465.66 ; 512.20 ; 10.20 ; 522.40 ; 2.60 ; 1.31 ; 14.11 
17/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;PG-18895;Paul Gonzalez;General Importer;Los Angeles;OFF-AR-10003903;Sanford 52201 APSCO Electric Pencil Sharpener;Office Supplies;Art;199.85;585; 116,912.25 ; 122,757.90 ; 4,910.30 ; 127,668.20 ; 3,191.70 ; 1,595.85 ; 9,697.85 
17/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;PG-18895;Paul Gonzalez;General Importer;Los Angeles;TEC-PH-10004908;Panasonic KX TS3282W Corded phone;Technology;Phones;133.98;234; 31,352.26 ; 32,919.90 ; 1,316.80 ; 34,236.70 ; 855.90 ; 427.96 ; 2,600.66 
17/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;PG-18895;Paul Gonzalez;General Importer;Los Angeles;OFF-AR-10001940;Sanford Colorific Eraseable Coloring Pencils, 12 Count;Office Supplies;Art;11.40;585; 6,669.00 ; 7,002.50 ; 280.10 ; 7,282.60 ; 182.10 ; 91.03 ; 553.23 
18/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;MK-17905;Michael Kennedy;Merchant Importer;Louisville;OFF-AR-10000634;Newell 320;Office Supplies;Art;4.85;234; 1,134.43 ; 1,219.50 ; 61.00 ; 1,280.50 ; 38.40 ; 16.01 ; 115.41 
19/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;JG-15160;James Galang;General Importer;Los Angeles;TEC-PH-10002922;ShoreTel ShorePhone IP 230 VoIP phone;Technology;Phones;670.96;585; 392,511.60 ; 421,950.00 ; 21,097.50 ; 443,047.50 ; 13,291.40 ; 5,538.09 ; 39,926.99 
20/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GZ-14470;Gary Zandusky;General Importer;San Francisco;OFF-EN-10003068;#6 3/4 Gummed Flap White Envelopes;Office Supplies;Envelopes;6.92;117; 809.64 ; 870.40 ; 43.50 ; 913.90 ; 27.40 ; 11.42 ; 82.32 
20/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;GZ-14470;Gary Zandusky;General Importer;San Francisco;FUR-FU-10002088;Nu-Dell Float Frame 11 x 14 1/2;Furniture;Furnishings;12.37;234; 2,894.11 ; 3,111.20 ; 155.60 ; 3,266.80 ; 98.00 ; 40.84 ; 294.44 
20/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;AI-10855;Arianne Irving;General Importer;San Francisco;OFF-PA-10004947;Easy-staple paper;Office Supplies;Paper;13.12;468; 6,140.16 ; 6,447.20 ; 257.90 ; 6,705.10 ; 167.60 ; 83.81 ; 509.31 
21/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;ER-13855;Elpida Rittenbach;Merchant Importer;Colorado Springs;OFF-AP-10003971;Belkin 6 Outlet Metallic Surge Strip;Office Supplies;Appliances;53.98;819; 44,212.90 ; 47,528.90 ; 2,376.40 ; 49,905.30 ; 1,497.20 ; 623.82 ; 4,497.42 
21/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;Washington;JS-15880;John Stevenson;General Importer;Seattle;FUR-TA-10003748;Bevis 36 x 72 Conference Tables;Furniture;Tables;1605.37;1521; 2,441,767.77 ; 2,563,856.20 ; 102,554.20 ; 2,666,410.40 ; 66,660.30 ; 33,330.13 ; 202,544.63 
21/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;Washington;JS-15880;John Stevenson;General Importer;Seattle;TEC-AC-10003198;Enermax Acrylux Wireless Keyboard;Technology;Accessories;98.60;117; 11,536.20 ; 12,113.00 ; 484.50 ; 12,597.50 ; 314.90 ; 157.47 ; 956.87 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;MS-17365;Maribeth Schnelling;General Importer;Phoenix;OFF-PA-10001295;Computer Printout Paper with Letter-Trim Perforations;Office Supplies;Paper;99.23;819; 81,271.01 ; 87,366.30 ; 4,368.30 ; 91,734.60 ; 2,752.00 ; 1,146.68 ; 8,266.98 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;MS-17365;Maribeth Schnelling;General Importer;Phoenix;TEC-PH-10002170;ClearSounds CSC500 Amplified Spirit Phone Corded phone;Technology;Phones;109.98;234; 25,736.26 ; 27,666.50 ; 1,383.30 ; 29,049.80 ; 871.50 ; 363.12 ; 2,617.92 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Arizona;MS-17365;Maribeth Schnelling;General Importer;Phoenix;FUR-FU-10002885;Magna Visual Magnetic Picture Hangers;Furniture;Furnishings;5.71;234; 1,336.61 ; 1,436.90 ; 71.80 ; 1,508.70 ; 45.30 ; 18.86 ; 135.96 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;KT-16465;Kean Takahito;General Importer;Los Angeles;OFF-BI-10001097;Avery Hole Reinforcements;Office Supplies;Binders;15.94;468; 7,458.05 ; 8,017.40 ; 400.90 ; 8,418.30 ; 252.50 ; 105.23 ; 758.63 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;KT-16465;Kean Takahito;General Importer;Los Angeles;OFF-FA-10004854;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;Office Supplies;Fasteners;41.92;468; 19,618.56 ; 21,090.00 ; 1,054.50 ; 22,144.50 ; 664.30 ; 276.81 ; 1,995.61 
24/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;Colorado;JR-15670;Jim Radford;General Importer;Colorado Springs;OFF-AR-10003405;Dixon My First Ticonderoga Pencil, #2;Office Supplies;Art;11.04;351; 3,875.04 ; 4,165.70 ; 208.30 ; 4,374.00 ; 131.20 ; 54.68 ; 394.18 
25/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;RA-19285;Ralph Arnett;General Importer;San Diego;OFF-PA-10001307;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;Office Supplies;Paper;9.60;351; 3,369.60 ; 3,538.10 ; 141.50 ; 3,679.60 ; 92.00 ; 46.00 ; 279.50 
25/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;RA-19285;Ralph Arnett;General Importer;San Diego;OFF-PA-10001667;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);Office Supplies;Paper;14.94;351; 5,243.94 ; 5,506.10 ; 220.20 ; 5,726.30 ; 143.20 ; 71.58 ; 434.98 
25/12/2014;Umum Non Komersil;0.05;0.04;0.025;0.0125;California;RA-19285;Ralph Arnett;General Importer;San Diego;TEC-CO-10004202;Brother DCP1000 Digital 3 in 1 Multifunction Machine;Technology;Copiers;1194.96;585; 699,051.60 ; 734,004.20 ; 29,360.20 ; 763,364.40 ; 19,084.10 ; 9,542.06 ; 57,986.36 
25/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;SM-20320;Sean Miller;Sole Agent Importer;Los Angeles;OFF-PA-10001526;Xerox 1949;Office Supplies;Paper;7.96;234; 1,862.64 ; 2,002.30 ; 100.10 ; 2,102.40 ; 63.10 ; 26.28 ; 189.48 
27/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;AH-10030;Aaron Hawkins;Merchant Importer;Los Angeles;OFF-ST-10000046;Fellowes Super Stor/Drawer Files;Office Supplies;Storage;321.10;234; 75,137.40 ; 80,772.70 ; 4,038.60 ; 84,811.30 ; 2,544.30 ; 1,060.14 ; 7,643.04 
27/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;AH-10030;Aaron Hawkins;Merchant Importer;Los Angeles;TEC-PH-10003505;Geemarc AmpliPOWER60;Technology;Phones;659.16;1053; 694,095.48 ; 746,152.60 ; 37,307.60 ; 783,460.20 ; 23,503.80 ; 9,793.25 ; 70,604.65 
27/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;AG-10900;Arthur Gainer;General Importer;Tucson;OFF-AP-10000240;Belkin F9G930V10-GRY 9 Outlet Surge;Office Supplies;Appliances;104.96;234; 24,560.64 ; 26,402.70 ; 1,320.10 ; 27,722.80 ; 831.70 ; 346.54 ; 2,498.34 
27/12/2014;Umum Komersil;0.075;0.05;0.03;0.0125;California;AG-10900;Arthur Gainer;General Importer;Tucson;OFF-LA-10002381;Avery 497;Office Supplies;Labels;14.56;819; 11,924.64 ; 12,819.00 ; 641.00 ; 13,460.00 ; 403.80 ; 168.25 ; 1,213.05 
