No.Dok.Impor;Tgl.Impor;Jenis Importasi;Port Of Entry;ID Importir;Nama Importir;Kategori Importir;Alamat;Kode Barang;Nama Barang;Kategori;Sub Kategori;Harga;Kuantitas; Nilai Barang ; Nilai Pabean ; Bea Masuk ; Nilai Impor ; PPn Impor ; PPh Impor ; Penerimaan Negara atas Impor ;;
CA-2012-162166;08/09/2014;Sementara;California;NM-18520;Neoma Murray;General Importer;Moreno Valley;OFF-PA-10002606;Xerox 1928;Office Supplies;Paper;21.40;585; 12,519.00 ; 13,770.90 ; 275.42 ; 14,046.32 ; 70.23 ; 35.12 ; 380.77 ;;
CA-2012-162166;08/09/2014;Sementara;California;NM-18520;Neoma Murray;General Importer;Moreno Valley;OFF-ST-10002486;Eldon Shelf Savers Cubes and Bins;Office Supplies;Storage;35.88;702; 25,187.76 ; 27,706.54 ; 554.13 ; 28,260.67 ; 141.30 ; 70.65 ; 766.09 ;;
CA-2012-162369;15/08/2014;Umum Komersil;California;TT-21265;Tim Taslimi;Merchant Importer;Los Angeles;OFF-ST-10000046;Fellowes Super Stor/Drawer Files;Office Supplies;Storage;321.10;234; 75,137.40 ; 80,772.71 ; 4,038.64 ; 84,811.34 ; 2,544.34 ; 1,060.14 ; 7,643.12 ;;
CA-2012-162544;16/12/2014;Sementara;Washington;SG-20080;Sandra Glassco;General Importer;Seattle;OFF-PA-10004948;Xerox 190;Office Supplies;Paper;3.98;117; 465.66 ; 512.23 ; 10.24 ; 522.47 ; 2.61 ; 1.31 ; 14.16 ;;
CA-2012-162607;12/05/2014;Umum Komersil;Washington;RO-19780;Rose O'Brian;General Importer;Seattle;OFF-BI-10002949;Prestige Round Ring Binders;Office Supplies;Binders;11.59;351; 4,068.79 ; 4,373.95 ; 218.70 ; 4,592.65 ; 137.78 ; 57.41 ; 413.89 ;;
CA-2012-163104;19/03/2014;Umum Komersil;California;MC-18130;Mike Caudle;Merchant Importer;Los Angeles;OFF-PA-10001947;Xerox 1974;Office Supplies;Paper;9.96;234; 2,330.64 ; 2,505.44 ; 125.27 ; 2,630.71 ; 78.92 ; 32.88 ; 237.08 ;;
CA-2012-163440;22/03/2014;Sementara;California;RD-19900;Ruben Dartt;General Importer;Thousand Oaks;TEC-PH-10000376;Square Credit Card Reader;Technology;Phones;13.98;234; 3,272.26 ; 3,599.48 ; 71.99 ; 3,671.47 ; 18.36 ; 9.18 ; 99.53 ;;
CA-2012-163895;07/08/2014;Umum Komersil;Idaho;NS-18640;Noel Staavos;Merchant Importer;Boise;OFF-BI-10004970;"ACCOHIDE 3-Ring Binder, Blue, 1""";Office Supplies;Binders;2.30;117; 269.57 ; 289.79 ; 14.49 ; 304.27 ; 9.13 ; 3.80 ; 27.42 ;;
CA-2012-164301;26/03/2014;Umum Komersil;Washington;EB-13840;Ellis Ballard;Merchant Importer;Seattle;FUR-TA-10001889;Bush Advantage Collection Racetrack Conference Table;Furniture;Tables;3385.68;936; 3,168,996.48 ; 3,406,671.22 ; 170,333.56 ; 3,577,004.78 ; 107,310.14 ; 44,712.56 ; 322,356.26 ;;
CA-2012-164497;28/11/2014;Sementara;California;AJ-10945;Ashley Jarboe;General Importer;San Francisco;OFF-AP-10004655;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacem;Office Supplies;Appliances;41.28;468; 19,319.04 ; 21,250.94 ; 425.02 ; 21,675.96 ; 108.38 ; 54.19 ; 587.59 ;;
CA-2012-164567;15/06/2014;Umum Komersil;California;GK-14620;Grace Kelly;Merchant Importer;Los Angeles;TEC-PH-10002103;Jabra SPEAK 410;Technology;Phones;222.58;351; 78,124.18 ; 83,983.49 ; 4,199.17 ; 88,182.66 ; 2,645.48 ; 1,102.28 ; 7,946.94 ;;
CA-2012-164777;27/01/2014;Sementara;California;SC-20305;Sean Christensen;General Importer;Los Angeles;FUR-CH-10002024;HON 5400 Series Task Chairs for Big and Tall;Furniture;Chairs;2798.92;585; 1,637,308.20 ; 1,801,105.02 ; 36,022.10 ; 1,837,127.12 ; 9,185.64 ; 4,592.82 ; 49,800.55 ;;
CA-2012-164833;04/06/2014;Khusus ;Washington;LL-16840;Lauren Leatherbury;General Importer;Seattle;OFF-LA-10000443;Avery 501;Office Supplies;Labels;5.38;234; 1,258.92 ; 1,384.81 ; 13.85 ; 1,398.66 ;;; 13.85 ;;
CA-2012-164833;04/06/2014;Khusus ;Washington;LL-16840;Lauren Leatherbury;General Importer;Seattle;OFF-AR-10004685;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;Office Supplies;Art;7.26;234; 1,698.84 ; 1,868.72 ; 18.69 ; 1,887.41 ;;; 18.69 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-AR-10004272;Newell 308;Office Supplies;Art;2.04;351; 716.04 ; 787.64 ; 7.88 ; 795.52 ;;; 7.88 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-FA-10000585;OIC Bulk Pack Metal Binder Clips;Office Supplies;Fasteners;12.45;585; 7,283.25 ; 8,011.58 ; 80.12 ; 8,091.69 ;;; 80.12 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-PA-10000157;Xerox 191;Office Supplies;Paper;18.98;117; 2,220.66 ; 2,442.73 ; 24.43 ; 2,467.15 ;;; 24.43 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-SU-10004231;Acme Tagit Stainless Steel Antibacterial Scissors;Office Supplies;Supplies;26.70;351; 9,371.70 ; 10,308.87 ; 103.09 ; 10,411.96 ;;; 103.09 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-ST-10003638;Mobile Personal File Cube;Office Supplies;Storage;44.84;234; 10,492.56 ; 11,541.82 ; 115.42 ; 11,657.23 ;;; 115.42 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;FUR-CH-10004218;Global Fabric Manager's Chair, Dark Gray;Furniture;Chairs;319.14;468; 149,355.65 ; 164,291.21 ; 1,642.91 ; 165,934.12 ;;; 1,642.91 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;OFF-BI-10004519;GBC DocuBind P100 Manual Binding Machine;Office Supplies;Binders;395.35;351; 138,768.55 ; 152,645.41 ; 1,526.45 ; 154,171.86 ;;; 1,526.45 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;FUR-BO-10002213;DMI Eclipse Executive Suite Bookcases;Furniture;Bookcases;424.83;117; 49,705.46 ; 54,676.01 ; 546.76 ; 55,222.77 ;;; 546.76 ;;
CA-2012-164882;31/10/2014;Khusus ;California;SG-20080;Sandra Glassco;General Importer;Redlands;TEC-PH-10001578;Polycom SoundStation2 EX Conference phone;Technology;Phones;1291.84;468; 604,581.12 ; 665,099.23 ; 6,650.39 ; 671,689.62 ;;; 6,650.39 ;;
CA-2012-165057;11/09/2014;Umum Komersil;California;SC-20725;Steven Cartwright;General Importer;Redlands;OFF-LA-10003190;Avery 474;Office Supplies;Labels;5.64;351; 1,979.64 ; 2,128.11 ; 106.41 ; 2,234.52 ; 67.04 ; 27.93 ; 201.37 ;;
CA-2012-165057;11/09/2014;Umum Komersil;California;SC-20725;Steven Cartwright;General Importer;Redlands;OFF-AR-10004648;Boston 19500 Mighty Mite Electric Pencil Sharpener;Office Supplies;Art;172.35;1053; 181,484.55 ; 195,095.89 ; 9,754.79 ; 204,850.69 ; 6,145.52 ; 2,560.63 ; 18,460.95 ;;
CA-2012-165162;14/05/2014;Umum Komersil;California;HG-15025;Hunter Glantz;General Importer;Los Angeles;OFF-ST-10003470;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;Office Supplies;Storage;1113.92;468; 521,314.56 ; 560,413.15 ; 28,020.66 ; 588,433.81 ; 17,653.01 ; 7,355.42 ; 53,029.09 ;;
CA-2012-165554;18/05/2014;Umum Komersil;California;AJ-10780;Anthony Jacobs;Merchant Importer;Los Angeles;OFF-PA-10003724;Wirebound Message Book, 4 per Page;Office Supplies;Paper;8.86;234; 2,073.24 ; 2,228.73 ; 111.44 ; 2,340.17 ; 70.21 ; 29.25 ; 210.89 ;;
CA-2012-165813;20/03/2014;Umum Non Komersil;Oregon;BM-11785;Bryan Mills;General Importer;Salem;OFF-ST-10004258;Portable Personal File Box;Office Supplies;Storage;26.30;351; 9,232.70 ; 9,694.34 ; 387.77 ; 10,082.11 ; 252.05 ; 126.03 ; 765.85 ;;
CA-2012-166135;01/10/2014;Umum Komersil;Colorado;SC-20440;Shaun Chance;Merchant Importer;Aurora;OFF-ST-10002974;Trav-L-File Heavy-Duty Shuttle II, Black;Office Supplies;Storage;135.42;468; 63,378.43 ; 68,131.81 ; 3,406.59 ; 71,538.41 ; 2,146.15 ; 894.23 ; 6,446.97 ;;
CA-2012-166800;19/11/2014;Umum Komersil;Nevada;AG-10300;Aleksandra Gannaway;Merchant Importer;Las Vegas;OFF-AP-10004868;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;Office Supplies;Appliances;27.08;468; 12,673.44 ; 13,623.95 ; 681.20 ; 14,305.15 ; 429.15 ; 178.81 ; 1,289.17 ;;
CA-2012-167255;27/09/2014;Umum Non Komersil;California;RH-19510;Rick Huthwaite;Sole Agent Importer;San Francisco;OFF-PA-10003441;Xerox 226;Office Supplies;Paper;10.96;234; 2,564.64 ; 2,692.87 ; 107.71 ; 2,800.59 ; 70.01 ; 35.01 ; 212.74 ;;
CA-2012-167255;27/09/2014;Umum Non Komersil;California;RH-19510;Rick Huthwaite;Sole Agent Importer;San Francisco;OFF-ST-10001328;Personal Filing Tote with Lid, Black/Gray;Office Supplies;Storage;14.51;117; 1,697.67 ; 1,782.55 ; 71.30 ; 1,853.86 ; 46.35 ; 23.17 ; 140.82 ;;
CA-2012-167255;27/09/2014;Umum Non Komersil;California;RH-19510;Rick Huthwaite;Sole Agent Importer;San Francisco;OFF-PA-10002377;Xerox 1916;Office Supplies;Paper;143.82;351; 50,480.82 ; 53,004.86 ; 2,120.19 ; 55,125.06 ; 1,378.13 ; 689.06 ; 4,187.38 ;;
CA-2012-167479;14/03/2014;Umum Komersil;California;AI-10855;Arianne Irving;General Importer;Roseville;OFF-PA-10002105;Xerox 223;Office Supplies;Paper;16.44;351; 5,770.44 ; 6,203.22 ; 310.16 ; 6,513.38 ; 195.40 ; 81.42 ; 586.98 ;;
CA-2012-167745;18/09/2014;Umum Komersil;California;GB-14530;George Bell;Merchant Importer;Los Angeles;OFF-AR-10003602;Quartet Omega Colored Chalk, 12/Pack;Office Supplies;Art;9.68;234; 2,265.12 ; 2,435.00 ; 121.75 ; 2,556.75 ; 76.70 ; 31.96 ; 230.41 ;;
CA-2012-167745;18/09/2014;Umum Komersil;California;GB-14530;George Bell;Merchant Importer;Los Angeles;OFF-SU-10004782;"Elite 5"" Scissors";Office Supplies;Supplies;14.90;234; 3,486.60 ; 3,748.10 ; 187.40 ; 3,935.50 ; 118.06 ; 49.19 ; 354.66 ;;
CA-2012-167745;18/09/2014;Umum Komersil;California;GB-14530;George Bell;Merchant Importer;Los Angeles;FUR-FU-10001591;Advantus Panel Wall Certificate Holder - 8.5x11;Furniture;Furnishings;22.40;234; 5,241.60 ; 5,634.72 ; 281.74 ; 5,916.46 ; 177.49 ; 73.96 ; 533.19 ;;
CA-2012-168207;02/11/2014;Umum Komersil;California;LT-17110;Liz Thompson;General Importer;San Diego;OFF-BI-10003355;Cardinal Holdit Business Card Pockets;Office Supplies;Binders;8.95;351; 3,142.15 ; 3,377.81 ; 168.89 ; 3,546.70 ; 106.40 ; 44.33 ; 319.63 ;;
CA-2012-168207;02/11/2014;Umum Komersil;California;LT-17110;Liz Thompson;General Importer;San Diego;FUR-FU-10004909;Contemporary Wood/Metal Frame;Furniture;Furnishings;90.96;702; 63,853.92 ; 68,642.96 ; 3,432.15 ; 72,075.11 ; 2,162.25 ; 900.94 ; 6,495.34 ;;
CA-2012-168207;02/11/2014;Umum Komersil;California;LT-17110;Liz Thompson;General Importer;San Diego;OFF-BI-10001524;GBC Premium Transparent Covers with Diagonal Lined Pattern;Office Supplies;Binders;110.49;819; 90,489.67 ; 97,276.40 ; 4,863.82 ; 102,140.22 ; 3,064.21 ; 1,276.75 ; 9,200.78 ;;
CA-2012-168207;02/11/2014;Umum Komersil;California;LT-17110;Liz Thompson;General Importer;San Diego;FUR-BO-10004357;O'Sullivan Living Dimensions 3-Shelf Bookcases;Furniture;Bookcases;509.50;351; 178,834.15 ; 192,246.71 ; 9,612.34 ; 201,859.05 ; 6,055.77 ; 2,523.24 ; 18,191.34 ;;
CA-2012-168529;08/10/2014;Umum Komersil;California;MB-17305;Maria Bertelson;General Importer;San Francisco;FUR-FU-10001588;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;Furniture;Furnishings;140.90;585; 82,426.50 ; 88,608.49 ; 4,430.42 ; 93,038.91 ; 2,791.17 ; 1,162.99 ; 8,384.58 ;;
CA-2012-168564;08/08/2014;Khusus ;California;TT-21220;Thomas Thornton;General Importer;San Francisco;OFF-BI-10004970;"ACCOHIDE 3-Ring Binder, Blue, 1""";Office Supplies;Binders;4.61;234; 1,078.27 ; 1,186.10 ; 11.86 ; 1,197.96 ;;; 11.86 ;;
CA-2012-168564;08/08/2014;Khusus ;California;TT-21220;Thomas Thornton;General Importer;San Francisco;OFF-BI-10002557;Presstex Flexible Ring Binders;Office Supplies;Binders;5.28;234; 1,235.52 ; 1,359.07 ; 13.59 ; 1,372.66 ;;; 13.59 ;;
CA-2012-168564;08/08/2014;Khusus ;California;TT-21220;Thomas Thornton;General Importer;San Francisco;FUR-CH-10000785;Global Ergonomic Managers Chair;Furniture;Chairs;143.78;117; 16,822.73 ; 18,505.00 ; 185.05 ; 18,690.05 ;;; 185.05 ;;
CA-2012-168634;06/12/2014;Umum Komersil;California;AF-10870;Art Ferguson;General Importer;San Francisco;OFF-AP-10001626;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;Office Supplies;Appliances;5.78;234; 1,352.52 ; 1,453.96 ; 72.70 ; 1,526.66 ; 45.80 ; 19.08 ; 137.58 ;;
CA-2012-168760;22/09/2014;Umum Non Komersil;California;MM-18280;Muhammed MacIntyre;Merchant Importer;Los Angeles;OFF-AP-10004532;Kensington 6 Outlet Guardian Standard Surge Protector;Office Supplies;Appliances;58.44;351; 20,512.44 ; 21,538.06 ; 861.52 ; 22,399.58 ; 559.99 ; 279.99 ; 1,701.51 ;;
CA-2012-168767;10/04/2014;Umum Komersil;California;DM-12955;Dario Medina;Merchant Importer;Sacramento;OFF-BI-10000773;Insertable Tab Post Binder Dividers;Office Supplies;Binders;10.83;234; 2,534.69 ; 2,724.79 ; 136.24 ; 2,861.03 ; 85.83 ; 35.76 ; 257.83 ;;
CA-2012-169201;28/09/2014;Sementara;California;HG-14965;Henry Goldwyn;Merchant Importer;San Francisco;OFF-AP-10000696;Holmes Odor Grabber;Office Supplies;Appliances;40.26;351; 14,131.26 ; 15,544.39 ; 310.89 ; 15,855.27 ; 79.28 ; 39.64 ; 429.80 ;;
CA-2012-169201;28/09/2014;Sementara;California;HG-14965;Henry Goldwyn;Merchant Importer;San Francisco;OFF-AP-10002082;Holmes HEPA Air Purifier;Office Supplies;Appliances;41.56;234; 9,725.04 ; 10,697.54 ; 213.95 ; 10,911.49 ; 54.56 ; 27.28 ; 295.79 ;;
CA-2012-169278;21/05/2014;Umum Komersil;Washington;ME-18010;Michelle Ellison;Merchant Importer;Seattle;OFF-BI-10001636;Ibico Plastic and Wire Spiral Binding Combs;Office Supplies;Binders;22.98;468; 10,752.77 ; 11,559.23 ; 577.96 ; 12,137.19 ; 364.12 ; 151.71 ; 1,093.79 ;;
CA-2012-169299;24/08/2014;Sementara;Oregon;DO-13435;Denny Ordway;General Importer;Portland;OFF-AR-10002053;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;Office Supplies;Art;4.15;351; 1,457.35 ; 1,603.09 ; 32.06 ; 1,635.15 ; 8.18 ; 4.09 ; 44.33 ;;
US-2012-103471;24/12/2014;Umum Komersil;Colorado;JR-15670;Jim Radford;General Importer;Colorado Springs;OFF-AR-10003405;Dixon My First Ticonderoga Pencil, #2;Office Supplies;Art;11.04;351; 3,875.04 ; 4,165.67 ; 208.28 ; 4,373.95 ; 131.22 ; 54.67 ; 394.18 ;;
US-2012-103471;24/12/2014;Umum Komersil;Colorado;JR-15670;Jim Radford;General Importer;Colorado Springs;FUR-BO-10002613;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;Furniture;Bookcases;583.06;819; 477,524.50 ; 513,338.84 ; 25,666.94 ; 539,005.78 ; 16,170.17 ; 6,737.57 ; 48,574.69 ;;
US-2012-103996;29/03/2014;Umum Non Komersil;California;RB-19435;Richard Bierner;General Importer;San Diego;OFF-PA-10001609;Tops Wirebound Message Log Books;Office Supplies;Paper;6.87;351; 2,411.37 ; 2,531.94 ; 101.28 ; 2,633.22 ; 65.83 ; 32.92 ; 200.02 ;;
US-2012-103996;29/03/2014;Umum Non Komersil;California;RB-19435;Richard Bierner;General Importer;San Diego;FUR-FU-10004586;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;Furniture;Furnishings;16.92;351; 5,938.92 ; 6,235.87 ; 249.43 ; 6,485.30 ; 162.13 ; 81.07 ; 492.63 ;;
US-2012-103996;29/03/2014;Umum Non Komersil;California;RB-19435;Richard Bierner;General Importer;San Diego;TEC-AC-10003116;Memorex Froggy Flash Drive 8 GB;Technology;Accessories;50.25;351; 17,637.75 ; 18,519.64 ; 740.79 ; 19,260.42 ; 481.51 ; 240.76 ; 1,463.05 ;;
US-2012-103996;29/03/2014;Umum Non Komersil;California;RB-19435;Richard Bierner;General Importer;San Diego;OFF-PA-10001736;Xerox 1880;Office Supplies;Paper;206.64;702; 145,061.28 ; 152,314.34 ; 6,092.57 ; 158,406.92 ; 3,960.17 ; 1,980.09 ; 12,032.83 ;;
US-2012-106873;24/09/2014;Umum Non Komersil;Arizona;KM-16720;Kunst Miller;General Importer;Avondale;OFF-AR-10001246;Newell 317;Office Supplies;Art;9.46;819; 7,751.02 ; 8,138.57 ; 325.54 ; 8,464.11 ; 211.60 ; 105.80 ; 642.95 ;;
US-2012-106873;24/09/2014;Umum Non Komersil;Arizona;KM-16720;Kunst Miller;General Importer;Avondale;OFF-AR-10003179;Dixon Ticonderoga Core-Lock Colored Pencils;Office Supplies;Art;12.58;234; 2,942.78 ; 3,089.92 ; 123.60 ; 3,213.52 ; 80.34 ; 40.17 ; 244.10 ;;
US-2012-106873;24/09/2014;Umum Non Komersil;Arizona;KM-16720;Kunst Miller;General Importer;Avondale;TEC-AC-10002345;HP Standard 104 key PS/2 Keyboard;Technology;Accessories;21.20;234; 4,960.80 ; 5,208.84 ; 208.35 ; 5,417.19 ; 135.43 ; 67.71 ; 411.50 ;;
US-2012-107944;23/03/2014;Sementara;California;AM-10360;Alice McCarthy;Merchant Importer;Los Angeles;OFF-PA-10000659;TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page;Office Supplies;Paper;181.72;1287; 233,873.64 ; 257,261.00 ; 5,145.22 ; 262,406.22 ; 1,312.03 ; 656.02 ; 7,113.27 ;;
US-2012-107944;23/03/2014;Sementara;California;AM-10360;Alice McCarthy;Merchant Importer;Los Angeles;TEC-AC-10000736;Logitech G600 MMO Gaming Mouse;Technology;Accessories;236.97;351; 83,176.47 ; 91,494.12 ; 1,829.88 ; 93,324.00 ; 466.62 ; 233.31 ; 2,529.81 ;;
US-2012-110163;01/11/2014;Sementara;Oregon;GA-14725;Guy Armstrong;General Importer;Salem;OFF-AR-10001683;Lumber Crayons;Office Supplies;Art;6.88;117; 804.96 ; 885.46 ; 17.71 ; 903.17 ; 4.52 ; 2.26 ; 24.48 ;;
US-2012-110569;23/05/2014;Umum Komersil;Arizona;EB-13870;Emily Burns;General Importer;Phoenix;OFF-BI-10001036;Cardinal EasyOpen D-Ring Binders;Office Supplies;Binders;12.19;819; 9,986.89 ; 10,735.90 ; 536.80 ; 11,272.70 ; 338.18 ; 140.91 ; 1,015.88 ;;
US-2012-110569;23/05/2014;Umum Komersil;Arizona;EB-13870;Emily Burns;General Importer;Phoenix;OFF-AP-10004708;Fellowes Superior 10 Outlet Split Surge Protector;Office Supplies;Appliances;117.79;468; 55,126.66 ; 59,261.16 ; 2,963.06 ; 62,224.21 ; 1,866.73 ; 777.80 ; 5,607.59 ;;
US-2012-113593;18/04/2014;Sementara;California;NC-18415;Nathan Cano;General Importer;Santa Maria;OFF-ST-10000532;Advantus Rolling Drawer Organizers;Office Supplies;Storage;112.44;351; 39,466.44 ; 43,413.08 ; 868.26 ; 44,281.35 ; 221.41 ; 110.70 ; 1,200.37 ;;
US-2012-114741;06/12/2014;Umum Komersil;Nevada;IL-15100;Ivan Liston;General Importer;North Las Vegas;OFF-PA-10000048;Xerox 20;Office Supplies;Paper;5.48;117; 641.16 ; 689.25 ; 34.46 ; 723.71 ; 21.71 ; 9.05 ; 65.22 ;;
US-2012-114741;06/12/2014;Umum Komersil;Nevada;IL-15100;Ivan Liston;General Importer;North Las Vegas;OFF-LA-10004853;Avery 483;Office Supplies;Labels;11.94;351; 4,190.94 ; 4,505.26 ; 225.26 ; 4,730.52 ; 141.92 ; 59.13 ; 426.31 ;;
US-2012-114741;06/12/2014;Umum Komersil;Nevada;IL-15100;Ivan Liston;General Importer;North Las Vegas;OFF-ST-10000078;Tennsco 6- and 18-Compartment Lockers;Office Supplies;Storage;1320.85;585; 772,697.25 ; 830,649.54 ; 41,532.48 ; 872,182.02 ; 26,165.46 ; 10,902.28 ; 78,600.21 ;;
US-2012-119312;02/10/2014;Umum Non Komersil;California;CS-12400;Christopher Senior;Sole Agent Importer;Los Angeles;OFF-ST-10000943;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;Office Supplies;Storage;256.34;1638; 419,884.92 ; 440,879.17 ; 17,635.17 ; 458,514.33 ; 11,462.86 ; 5,731.43 ; 34,829.45 ;;
US-2012-120502;13/04/2014;Umum Komersil;California;BT-11395;Bill Tyler;Merchant Importer;Los Angeles;FUR-FU-10004973;Flat Face Poster Frame;Furniture;Furnishings;35.68;234; 8,349.12 ; 8,975.30 ; 448.77 ; 9,424.07 ; 282.72 ; 117.80 ; 849.29 ;;
US-2012-120502;13/04/2014;Umum Komersil;California;BT-11395;Bill Tyler;Merchant Importer;Los Angeles;OFF-AP-10004980;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;Office Supplies;Appliances;73.84;234; 17,278.56 ; 18,574.45 ; 928.72 ; 19,503.17 ; 585.10 ; 243.79 ; 1,757.61 ;;
US-2012-120502;13/04/2014;Umum Komersil;California;BT-11395;Bill Tyler;Merchant Importer;Los Angeles;TEC-PH-10003645;Aastra 57i VoIP phone;Technology;Phones;256.58;234; 60,038.78 ; 64,541.69 ; 3,227.08 ; 67,768.78 ; 2,033.06 ; 847.11 ; 6,107.26 ;;
US-2012-120957;07/12/2014;Khusus ;California;KH-16690;Kristen Hastings;Merchant Importer;Riverside;OFF-PA-10003953;Xerox 218;Office Supplies;Paper;10.96;234; 2,564.64 ; 2,821.10 ; 28.21 ; 2,849.32 ;;; 28.21 ;;
US-2012-122910;12/05/2014;Umum Komersil;Colorado;LT-16765;Larry Tron;General Importer;Louisville;TEC-PH-10000441;VTech DS6151;Technology;Phones;199.58;234; 46,702.66 ; 50,205.36 ; 2,510.27 ; 52,715.62 ; 1,581.47 ; 658.95 ; 4,750.68 ;;
US-2012-126214;21/12/2014;Umum Non Komersil;Washington;JS-15880;John Stevenson;General Importer;Seattle;TEC-AC-10003198;Enermax Acrylux Wireless Keyboard;Technology;Accessories;98.60;117; 11,536.20 ; 12,113.01 ; 484.52 ; 12,597.53 ; 314.94 ; 157.47 ; 956.93 ;;
US-2012-126214;21/12/2014;Umum Non Komersil;Washington;JS-15880;John Stevenson;General Importer;Seattle;FUR-TA-10003748;Bevis 36 x 72 Conference Tables;Furniture;Tables;1605.37;1521; 2,441,767.77 ; 2,563,856.16 ; 102,554.25 ; 2,666,410.40 ; 66,660.26 ; 33,330.13 ; 202,544.64 ;;
US-2012-128090;16/08/2014;Umum Komersil;Arizona;JM-15865;John Murray;General Importer;Phoenix;OFF-AR-10002255;Newell 346;Office Supplies;Art;1.30;117; 152.57 ; 164.01 ; 8.20 ; 172.21 ; 5.17 ; 2.15 ; 15.52 ;;
US-2012-128090;16/08/2014;Umum Komersil;Arizona;JM-15865;John Murray;General Importer;Phoenix;OFF-LA-10000452;Avery 488;Office Supplies;Labels;3.04;234; 711.36 ; 764.71 ; 38.24 ; 802.95 ; 24.09 ; 10.04 ; 72.36 ;;
US-2012-128090;16/08/2014;Umum Komersil;Arizona;JM-15865;John Murray;General Importer;Phoenix;OFF-PA-10001878;Xerox 1891;Office Supplies;Paper;305.02;936; 285,502.46 ; 306,915.15 ; 15,345.76 ; 322,260.91 ; 9,667.83 ; 4,028.26 ; 29,041.85 ;;
US-2012-128090;16/08/2014;Umum Komersil;Arizona;JM-15865;John Murray;General Importer;Phoenix;TEC-PH-10002624;Samsung Galaxy S4 Mini;Technology;Phones;1874.96;585; 1,096,851.60 ; 1,179,115.47 ; 58,955.77 ; 1,238,071.24 ; 37,142.14 ; 15,475.89 ; 111,573.80 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;OFF-BI-10001628;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";Office Supplies;Binders;22.03;351; 7,733.23 ; 8,506.56 ; 170.13 ; 8,676.69 ; 43.38 ; 21.69 ; 235.21 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;FUR-FU-10004018;Tensor Computer Mounted Lamp;Furniture;Furnishings;41.67;351; 14,626.17 ; 16,088.79 ; 321.78 ; 16,410.56 ; 82.05 ; 41.03 ; 444.85 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;FUR-FU-10004973;Flat Face Poster Frame;Furniture;Furnishings;124.88;819; 102,276.72 ; 112,504.39 ; 2,250.09 ; 114,754.48 ; 573.77 ; 286.89 ; 3,110.75 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;FUR-FU-10002379;Eldon Econocleat Chair Mats for Low Pile Carpets;Furniture;Furnishings;202.35;585; 118,374.75 ; 130,212.23 ; 2,604.24 ; 132,816.47 ; 664.08 ; 332.04 ; 3,600.37 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;OFF-PA-10000994;Xerox 1915;Office Supplies;Paper;207.70;234; 48,601.80 ; 53,461.98 ; 1,069.24 ; 54,531.22 ; 272.66 ; 136.33 ; 1,478.22 ;;
US-2012-129007;13/09/2014;Sementara;California;KD-16615;Ken Dana;Merchant Importer;Anaheim;FUR-CH-10000155;Global Comet Stacking Armless Chair;Furniture;Chairs;714.72;351; 250,866.72 ; 275,953.39 ; 5,519.07 ; 281,472.46 ; 1,407.36 ; 703.68 ; 7,630.11 ;;
